Time since start in ms ,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
252347,-0.124,-3.553,10.381
252407,-0.201,-4.013,9.864
252468,-0.057,-3.821,9.759
252528,-0.038,-3.687,9.491
252588,-0.172,-3.706,9.73
252647,-0.048,-3.745,9.969
252707,-0.488,-3.946,9.519
252768,-0.354,-3.984,9.29
252828,-0.46,-3.888,9.51
252887,-0.326,-3.783,8.878
252948,-0.345,-4.003,9.021
253007,-0.038,-3.534,9.27
253067,-0.105,-3.812,9.002
253127,-0.22,-3.677,9.874
253188,-0.172,-4.032,9.73
253248,-0.469,-4.175,9.567
253307,-0.01,-4.089,9.653
253368,-0.105,-3.888,9.816
253428,-0.192,-3.802,9.031
253487,0.057,-3.859,8.648
253547,0.163,-3.285,8.437
253607,0.153,-3.649,9.711
253667,-0.259,-3.879,9.682
253729,0.182,-3.285,7.863
253787,0.441,-2.691,9.079
253847,0.326,-2.959,9.663
253907,-0.144,-3.045,10.343
253968,0.45,-2.883,9.251
254027,0.096,-2.337,10.621
254087,0.412,-1.973,9.385
254147,0.124,-1.609,11.138
254208,0.737,-1.293,9.51
254267,0.718,-1.389,9.682
254328,0.757,-1.341,10.918
254388,1.149,-0.881,9.404
254447,0.9,-0.536,9.692
254507,0.709,0.019,10.515
254568,0.421,-0.086,10.669
254627,0.757,-0.249,10.142
254688,0.316,-0.029,10.084
254748,1.034,0.172,9.462
254813,1.216,0.45,9.366
254868,0.862,0.642,10.429
254927,1.188,1.111,10.199
254987,1.168,1.063,10.602
255047,0.354,1.159,10.429
255107,0.862,0.986,10.515
255168,1.322,1.216,9.682
255228,1.389,1.35,10.467
255288,0.91,1.044,10.429
255348,1.245,0.498,9.941
255407,1.695,0.316,9.874
255468,0.785,1.427,9.213
255528,0.565,1.226,9.673
255588,0.891,1.542,10.391
255648,0.757,1.561,9.95
255708,1.188,1.867,10.084
255767,1.063,1.437,9.653
255827,0.757,1.618,9.826
255888,0.948,1.532,10.113
255947,0.939,1.504,10.295
256007,0.852,1.867,10.649
256068,0.852,1.647,11.416
256127,1.149,1.264,9.328
256188,1.207,1.302,9.165
256248,1.264,2.03,8.849
256308,1.092,1.714,9.337
256367,1.341,2.116,8.916
256428,1.245,1.82,8.399
256488,1.092,1.504,8.792
256548,1.063,1.226,8.504
256608,1.159,1.389,9.184
256667,0.871,1.12,8.973
256727,1.322,0.862,8.198
256788,1.772,1.025,6.78
256847,0.575,-0.057,10.372
256908,0.0,0.613,11.147
256967,0.306,-0.661,11.406
257027,0.565,0.354,9.615
257088,2.337,0.737,8.792
257148,1.111,0.297,8.025
257207,0.852,0.871,9.663
257268,1.006,0.68,9.385
257327,0.469,0.479,8.906
257387,0.192,0.45,9.079
257448,0.23,-0.153,9.021
257507,1.571,0.699,9.213
257567,1.532,-0.23,8.274
257628,0.441,-0.23,9.548
257688,0.306,0.23,10.285
257748,1.044,0.019,11.387
257807,1.666,0.172,10.324
257867,1.207,0.201,10.199
257928,1.36,-0.469,9.749
257988,0.651,-0.22,9.73
258047,1.14,0.019,10.209
258108,1.302,0.345,9.519
258167,1.111,-0.105,8.868
258227,0.929,0.354,10.18
258288,1.274,0.144,10.276
258347,0.939,0.057,10.199
258408,0.603,-0.086,9.644
258467,0.373,-0.192,10.295
258527,1.264,-0.144,9.366
258588,0.498,-0.201,9.347
258647,0.393,-0.508,10.218
258708,0.919,-0.163,10.429
258767,0.201,-0.048,10.649
258827,0.086,-0.249,10.985
258887,0.919,0.038,10.448
258947,0.575,-0.048,10.333
259008,0.613,-0.306,11.55
259068,0.747,-0.23,10.831
259128,0.594,-0.278,9.835
259188,1.053,-0.23,9.127
259248,0.67,-0.163,9.194
259308,0.67,-0.201,9.74
259368,0.46,-0.68,10.199
259427,0.364,0.364,10.755
259487,0.172,-0.115,11.339
259547,1.36,-0.153,9.874
259607,0.958,0.115,9.606
259668,0.527,-0.345,10.726
259727,0.249,-0.144,10.534
259788,0.441,-0.335,9.376
259847,0.048,-0.268,10.745
259908,0.038,-0.479,11.358
259968,0.278,-0.603,11.224
260027,0.69,-0.479,10.046
260088,0.757,0.019,9.146
260148,1.13,0.067,10.065
260208,0.871,0.431,8.916
260268,0.929,-0.45,8.926
260327,0.814,0.488,8.763
260387,0.804,-0.077,9.749
260447,0.737,-0.153,9.711
260508,0.594,0.01,10.477
260568,0.833,0.201,9.491
260627,0.728,0.01,9.615
260688,0.421,0.421,11.253
260748,0.316,0.441,11.406
260813,0.441,0.69,11.013
260887,0.68,-0.105,10.218
260947,0.776,0.124,10.056
261007,1.034,0.383,9.433
261067,1.379,0.373,8.753
261128,1.149,0.393,9.337
261187,1.369,0.852,9.031
261247,0.642,0.642,10.745
261307,0.335,-0.259,10.621
261368,0.421,0.22,8.504
261428,1.274,0.718,7.863
261487,1.053,-0.335,8.313
261548,0.881,-0.23,8.983
261607,-0.105,-0.441,9.136
261667,-0.01,-0.632,10.161
261730,-0.038,-0.508,12.603
261789,0.048,-1.724,13.915
261847,1.312,-0.239,10.104
261907,-0.69,-0.795,8.504
261968,0.23,0.086,9.855
262027,0.239,1.168,9.184
262087,0.613,0.498,8.849
262148,0.354,-0.852,10.544
262207,0.393,-0.757,11.224
262267,0.306,-0.996,11.234
262328,0.412,-0.259,10.86
262387,0.488,-1.676,11.827
262448,0.22,-1.676,11.712
262508,0.891,-1.599,11.856
262567,0.67,-1.571,11.042
262628,0.077,-1.733,10.649
262687,0.306,-1.695,11.214
262748,1.293,-0.891,9.883
262807,1.417,-1.925,10.851
262868,1.082,-1.216,8.926
262928,0.891,-0.814,7.681
262987,1.063,-0.661,9.519
263048,0.919,-0.345,10.937
263108,0.488,1.437,10.18
263167,0.546,0.096,10.075
263227,1.053,0.144,8.983
263288,0.594,0.029,8.59
263347,0.278,1.733,10.218
263408,-0.172,-0.517,11.1
263467,-0.239,-0.565,11.349
263527,1.063,0.153,9.749
263588,1.379,0.0,9.95
263648,1.465,-0.785,10.621
263708,0.536,-0.105,10.305
263767,1.006,-0.192,9.96
263828,0.68,-0.172,10.276
263887,0.804,0.124,10.008
263947,0.69,-0.144,10.496
264008,0.642,0.402,9.433
264068,0.776,0.029,10.238
264128,0.776,-0.105,10.4
264187,1.159,0.124,12.067
264248,1.255,-0.057,10.64
264308,1.063,0.153,9.663
264368,0.91,-0.105,9.663
264427,0.287,0.326,10.19
264488,0.603,0.01,10.247
264547,0.373,0.345,10.151
264607,0.852,-0.01,10.381
264667,0.9,0.124,8.083
264728,0.776,0.153,9.012
264804,0.622,0.067,9.06
264868,0.402,0.383,10.104
264927,0.718,0.259,9.424
264988,0.335,0.278,8.916
265047,1.207,0.69,9.644
265107,0.488,0.23,10.094
265172,0.929,0.364,10.285
265228,0.01,1.082,9.749
265287,-0.019,0.709,10.027
265347,0.871,1.437,9.567
265407,0.259,0.814,10.094
265468,1.274,0.498,10.372
265527,0.46,0.843,9.155
265587,0.67,0.297,10.276
265648,0.067,0.709,10.19
265707,0.373,0.996,10.017
265767,0.584,1.092,11.09
265828,1.025,0.699,9.213
265888,0.9,0.91,9.337
265947,0.699,0.776,10.487
266007,1.092,0.603,10.64
266067,1.283,0.575,8.964
266128,0.977,0.776,9.586
266187,0.737,1.092,8.38
266247,0.795,1.188,8.255
266308,0.804,1.006,9.539
266368,0.527,1.264,9.96
266428,0.364,1.446,11.08
266488,0.402,1.81,10.151
266548,0.306,1.465,10.065
266608,0.661,1.283,10.276
266667,0.239,1.484,11.071
266728,0.613,1.312,9.941
266788,0.239,1.437,10.036
266847,0.843,1.216,10.563
266908,0.814,1.705,10.391
266968,0.977,1.446,10.104
267028,0.661,1.331,9.979
267088,0.431,1.561,9.213
267147,-0.086,1.283,9.606
267207,0.402,1.446,11.301
267268,0.412,2.442,10.123
267327,0.776,1.369,11.032
267387,0.536,2.002,11.329
267447,0.843,2.461,9.893
267508,0.843,2.72,10.592
267568,0.297,1.848,10.104
267633,0.0,1.8,9.72
267687,0.239,1.896,9.74
267747,0.709,2.078,9.529
267823,0.699,1.935,9.835
267887,0.967,1.724,10.046
267948,0.986,2.03,10.487
268007,0.661,2.308,11.396
268067,0.862,2.308,9.835
268128,0.488,2.509,9.404
268187,0.441,2.136,9.27
268247,0.508,2.088,9.213
268307,0.46,2.413,10.41
268367,0.306,1.887,10.381
268427,0.536,2.413,9.069
268487,0.278,2.002,9.615
268547,0.153,1.877,10.669
268608,0.603,1.867,9.653
268668,0.929,1.743,9.481
268728,0.441,2.174,9.596
268790,0.105,1.935,9.232
268847,1.427,1.973,8.657
268908,0.69,1.379,9.299
268967,0.891,1.044,8.983
269027,1.111,0.766,8.849
269087,1.331,0.393,8.887
269148,1.523,-0.268,8.993
269207,1.504,0.508,8.15
269267,0.852,0.536,8.906
269327,0.594,0.757,8.14
269387,0.508,0.565,8.313
269448,0.421,0.814,9.146
269508,0.613,0.488,10.429
269567,0.316,0.498,10.295
269627,0.804,0.278,10.257
269688,0.575,-0.287,11.205
269747,0.919,-0.249,10.87
269808,0.096,0.048,9.088
269867,1.264,-0.709,10.314
269928,0.622,-0.23,10.41
269987,0.316,0.01,9.979
270047,0.642,-0.211,10.985
270107,0.479,-0.048,9.922
270168,0.546,-0.048,10.343
270228,0.651,-0.22,9.318
270287,1.073,-0.278,9.251
270348,0.871,-0.172,8.897
270407,0.766,-0.249,8.217
270467,0.824,-0.096,8.246
270528,0.498,-0.326,9.184
270588,0.699,-0.239,9.749
270648,0.661,-0.364,9.74
270707,0.517,-0.527,8.389
270767,0.412,-0.354,9.28
270827,0.278,0.048,10.391
270888,0.345,-0.776,12.622
270947,0.814,-0.757,9.644
271008,0.833,-0.622,11.147
271068,0.795,-1.561,10.362
271127,1.532,-1.025,8.045
271187,1.599,-1.676,10.104
271247,0.22,-0.68,10.199
271308,0.421,-0.527,9.069
271367,0.939,-1.417,8.6
271427,0.68,-0.948,9.5
271487,0.651,-0.211,10.324
271547,0.364,-0.326,9.414
271607,0.412,-0.785,8.945
271668,0.182,-0.613,10.41
271728,0.517,-0.479,9.558
271795,0.441,-0.613,9.309
271847,0.891,-1.12,8.782
271908,1.197,0.22,8.772
271967,1.197,-0.306,9.462
271972,1.283,-0.306,9.462
272028,1.408,-0.077,10.803
272088,0.23,-0.441,9.797
272148,0.211,-0.737,10.467
272208,0.642,-0.488,10.247
272270,0.45,-0.594,10.544
272328,0.297,-0.986,9.931
272387,0.479,-0.555,10.094
272447,0.555,-0.948,9.395
272507,1.092,-0.345,9.098
272567,0.862,-1.264,9.902
272628,0.326,-0.986,10.314
272688,-0.077,-1.369,11.492
272748,0.115,-1.743,12.182
272808,0.373,-1.456,11.339
272867,0.354,-1.532,10.937
272928,0.45,-1.561,10.017
272988,0.977,-1.532,9.797
273047,0.996,-1.8,9.596
273107,0.555,-1.417,9.146
273167,0.373,-1.322,8.763
273227,0.057,-1.609,11.119
273288,0.46,-1.935,10.305
273347,-0.249,-1.599,11.559
273408,0.804,-1.657,10.056
273467,1.034,-1.705,9.443
273527,0.709,-1.255,8.753
273588,0.728,-1.322,8.792
273648,0.929,-1.456,8.993
273708,0.804,-1.369,9.883
273767,0.335,-1.417,11.061
273827,0.594,-1.628,10.534
273887,0.967,-1.638,9.203
273947,0.871,-1.638,8.705
274008,0.939,-1.331,8.14
274067,1.034,-1.446,8.064
274128,1.14,-0.335,8.236
274187,0.91,-1.465,8.562
274247,0.306,-1.302,9.481
274307,-0.077,-1.14,10.305
274367,0.019,-0.814,10.056
274428,0.996,-1.13,9.251
274487,0.766,-1.446,9.931
274548,0.651,-1.551,9.117
274608,0.804,-1.867,9.28
274668,0.613,-1.044,9.596
274727,-0.144,-1.743,9.826
274787,0.182,-1.101,10.774
274848,-0.029,-0.785,10.918
274908,0.766,-1.628,10.63
274968,0.22,-1.369,8.916
275028,0.651,-0.824,9.95
275087,0.23,-1.197,7.891
275147,0.575,-1.12,10.247
275208,0.575,-0.498,10.218
275268,0.517,-0.575,9.883
275328,0.306,-0.804,10.563
275387,0.057,-1.178,10.429
275447,0.383,-0.517,10.075
275508,1.082,-0.278,9.807
275567,0.661,-0.517,9.845
275628,0.891,-0.747,11.253
275687,0.728,-0.239,9.596
275748,0.68,-0.508,9.95
275827,0.211,-0.22,9.941
275888,0.91,-0.134,9.5
275947,0.316,-0.096,10.104
276008,0.555,-0.316,10.707
276067,0.527,-0.268,9.931
276128,0.498,-0.105,10.391
276187,0.575,-0.479,9.213
276248,0.709,-0.211,9.491
276308,1.034,-0.182,9.328
276368,0.373,-0.316,9.768
276427,0.718,-0.105,10.391
276487,0.124,0.029,10.458
276547,0.259,0.0,10.582
276607,0.757,0.124,9.778
276668,0.575,0.057,9.634
276729,0.871,-0.096,9.519
276790,0.824,0.115,9.452
276848,1.101,0.201,9.079
276908,0.22,-0.345,9.28
276967,0.326,-0.373,10.515
277028,0.642,0.23,10.602
277087,0.23,-0.364,11.416
277148,0.862,0.077,10.123
277207,0.555,-0.124,8.753
277268,0.575,-0.124,9.797
277327,0.105,0.326,9.73
277387,0.0,0.316,11.138
277447,0.45,-0.115,10.525
277508,0.249,0.115,11.732
277568,0.412,0.124,10.678
277628,0.939,0.096,9.548
277687,0.948,-0.048,8.849
277749,0.201,0.0,10.994
277804,0.843,0.201,9.778
277868,0.316,-0.144,11.234
277927,0.546,0.134,9.816
277987,0.852,0.211,9.414
278048,1.082,0.105,9.136
278107,0.402,0.527,10.439
278167,0.575,0.316,8.744
278227,0.172,0.029,9.529
278288,0.603,0.373,11.301
278348,0.804,0.431,9.021
278408,0.9,-0.029,8.811
278467,0.144,0.364,9.625
278528,0.287,0.335,9.634
278588,0.067,0.259,9.72
278647,0.345,0.01,11.167
278708,0.364,-0.259,11.032
278767,0.287,-0.019,10.716
278839,0.69,-0.153,8.61
278908,0.881,0.0,10.812
278967,1.101,0.057,10.372
279028,0.852,0.096,9.826
279087,1.13,0.057,10.41
279147,0.383,-0.115,10.266
279208,0.115,-0.153,9.826
279268,0.268,-0.22,10.036
279328,0.622,0.239,8.581
279388,0.565,-0.364,10.247
279448,0.163,-0.124,10.008
279508,0.038,-0.01,10.228
279567,0.488,-0.096,9.797
279628,0.268,-0.469,10.534
279687,0.517,-0.211,9.845
279747,0.661,-0.153,9.998
279808,0.737,0.077,9.74
279867,0.508,-0.124,9.96
279927,0.278,-0.105,9.29
279987,0.163,-0.373,10.171
280047,0.479,-0.201,10.391
280108,0.67,-0.259,9.701
280167,0.833,-0.077,10.285
280227,1.149,-0.163,9.5
280288,0.287,-0.431,9.28
280347,0.498,0.038,9.749
280407,0.019,-0.306,10.621
280467,0.057,-0.364,11.042
280528,0.412,-0.019,10.918
280588,0.326,-0.163,10.372
280648,0.115,-0.364,10.563
280708,0.316,-0.201,10.898
280767,0.163,-0.441,11.071
280827,0.192,0.134,9.615
280888,0.412,-0.077,10.803
280947,0.488,-0.201,10.027
281007,0.46,0.239,10.266
281067,0.488,0.182,9.902
281128,0.728,0.192,9.002
281187,0.287,0.153,11.722
281248,0.01,0.23,10.774
281308,0.211,-0.067,10.065
281368,0.259,0.182,9.759
281428,0.737,0.335,8.887
281488,0.555,0.661,9.194
281548,0.824,0.546,9.404
281608,0.45,0.642,9.203
281668,0.622,1.063,9.807
281727,0.182,0.9,10.841
281788,0.029,0.498,10.257
281848,0.68,0.757,9.902
281908,0.326,0.642,8.926
281967,0.498,1.437,9.395
282028,0.575,0.919,10.142
282087,0.441,1.015,9.797
282147,0.373,1.35,10.42
282207,-0.01,1.063,10.381
282267,0.172,1.13,11.205
282328,-0.01,0.929,10.525
282388,0.077,0.737,10.879
282447,0.239,0.747,10.87
282507,0.498,0.441,10.86
282568,0.441,0.766,9.682
282627,0.699,0.364,9.663
282687,0.479,0.737,9.912
282752,0.91,0.824,9.414
282818,0.843,0.67,9.28
282888,0.297,1.044,10.075
282947,0.077,0.575,9.108
283008,0.239,0.718,9.318
283067,0.182,0.373,8.792
283128,0.239,0.412,9.596
283187,0.124,0.479,9.663
283248,0.268,0.699,9.251
283307,0.412,-0.038,9.874
283367,0.23,0.153,9.845
283427,0.192,-0.048,11.08
283488,0.048,0.239,9.931
283547,0.785,0.287,8.753
283608,0.373,0.326,8.217
283668,0.68,0.278,9.491
283727,0.441,0.038,9.998
283793,0.316,-0.019,10.372
283847,0.383,-0.211,9.519
283907,0.239,-0.22,10.257
283967,0.421,-0.45,9.625
284027,0.718,-0.393,8.629
284087,-0.029,-0.316,9.749
284148,0.172,-0.594,9.644
284208,0.479,-0.239,8.677
284268,0.718,-0.249,8.667
284328,0.46,0.077,9.117
284388,0.278,-0.086,9.347
284448,0.019,0.067,9.759
284513,0.239,-0.192,10.18
284568,0.594,0.038,9.931
284627,0.086,-0.192,10.544
284687,0.144,-0.124,9.931
284747,0.144,-0.01,10.726
284808,0.881,-0.402,9.251
284867,0.421,-0.144,10.353
284927,0.632,0.249,9.969
284987,0.115,-0.326,10.602
285047,0.048,0.0,10.285
285107,0.096,-0.441,11.435
285168,0.259,0.0,8.523
285228,0.479,-0.105,8.839
285288,-0.192,-0.019,9.548
285348,0.134,0.22,9.989
285408,0.469,0.373,8.581
285467,0.594,0.077,8.006
285528,-0.038,-0.105,8.916
285588,-0.287,0.326,10.142
285647,0.239,0.086,9.146
285707,0.469,-0.306,8.954
285767,0.527,0.584,9.711
285827,0.594,0.287,9.634
285888,0.23,0.038,9.931
285948,0.651,0.115,8.59
286008,0.402,-0.297,9.539
286068,-0.354,0.029,8.744
286127,0.891,0.105,8.303
286187,0.038,0.019,8.811
286248,0.182,-0.01,9.491
286308,-0.211,0.048,11.262
286368,0.134,0.019,10.065
286428,0.431,-0.383,10.439
286487,-0.163,-0.192,10.898
286547,0.766,-0.364,9.376
286607,0.153,-0.632,10.276
286668,0.019,-0.871,10.985
286727,0.364,-0.412,9.194
286788,0.718,-0.527,9.021
286847,0.019,-0.268,10.324
286907,0.546,-0.517,9.404
286967,-0.153,-0.661,10.64
287027,0.737,-0.613,10.42
287087,0.919,0.354,8.495
287148,0.144,-0.441,10.563
287208,0.144,0.163,8.025
287268,0.431,0.067,8.629
287328,0.019,-0.958,10.544
287387,-0.345,-0.948,10.238
287448,-0.124,-0.182,9.586
287508,1.542,-1.887,11.205
287567,1.523,-1.944,8.83
287627,-0.622,-0.555,9.385
287687,0.575,-0.603,9.711
287748,0.536,-0.364,9.73
287807,0.919,-0.546,9.548
287867,-0.01,-0.737,9.222
287928,-0.01,0.163,7.786
287987,1.025,0.048,10.64
288047,-0.22,0.383,11.119
288107,0.469,1.178,9.079
288167,0.326,0.508,10.534
288227,0.0,0.144,11.779
288287,0.871,0.441,8.677
288348,0.211,-0.192,8.753
288408,-0.249,0.23,9.692
288467,-0.316,0.431,8.782
288527,0.077,-0.067,9.002
288587,0.249,-0.134,10.305
288647,0.326,0.182,10.458
288708,0.029,-0.01,9.835
288767,0.699,-0.584,10.228
288832,0.718,-0.613,9.27
288887,-0.536,-0.144,9.893
288947,0.23,0.134,11.291
289007,0.402,0.115,9.807
289067,-0.249,-0.594,10.783
289127,0.575,-0.661,10.697
289187,-0.373,-0.01,10.4
289248,0.182,0.0,9.759
289307,0.259,0.048,10.324
289367,0.048,-0.153,11.147
289427,0.278,-0.172,11.013
289488,0.019,-0.508,10.448
289547,0.105,-0.306,11.875
289608,0.67,-0.766,10.142
289667,0.441,-0.393,11.08
289728,0.651,-0.239,8.839
289788,0.412,-0.115,9.385
289847,-0.46,0.0,10.276
289908,0.192,-0.057,7.882
289968,0.498,-0.23,8.964
290028,-0.182,0.029,10.429
290087,0.402,0.038,9.615
290147,-0.287,0.067,10.238
290208,0.939,-0.192,8.14
290267,-0.287,-0.249,10.257
290327,-0.144,-0.594,10.209
290387,0.69,-0.373,9.404
290447,-0.306,-0.383,10.429
290507,0.134,0.153,9.29
290568,0.019,-0.393,9.998
290628,0.144,0.287,9.701
290688,0.498,0.737,9.481
290750,-0.057,-0.795,11.732
290806,0.096,-0.249,9.644
290867,0.757,-0.153,9.5
290927,0.019,0.172,11.444
290988,0.259,-0.01,9.998
291047,0.124,0.67,9.902
291107,-0.172,0.536,10.688
291168,0.115,0.23,9.366
291228,0.019,1.111,9.309
291288,-0.46,0.986,10.697
291347,0.335,1.207,9.05
291407,-0.306,1.216,10.994
291468,-0.287,0.747,10.104
291527,-0.01,0.996,9.471
291587,0.316,0.747,9.165
291648,-0.163,1.034,9.759
291707,0.278,0.795,9.491
291769,-0.555,1.417,10.276
291832,-0.469,1.255,9.041
291887,0.163,1.628,7.815
291948,-0.297,0.881,10.688
292008,-0.048,0.939,11.234
292067,0.354,1.226,9.27
292127,0.306,1.513,8.657
292188,-0.077,1.092,8.523
292248,-0.354,1.676,9.261
292308,-0.134,1.446,10.4
292367,-0.048,1.293,9.06
292427,0.517,1.599,9.874
292488,-0.479,1.006,10.467
292547,-0.306,0.881,8.322
292608,0.057,1.178,9.108
292668,-0.297,0.364,11.377
292729,0.354,0.45,8.571
292789,0.441,0.757,9.519
292847,0.326,-0.086,9.902
292907,0.163,0.517,7.23
292967,0.239,1.245,9.539
293027,0.029,-0.239,9.251
293088,0.402,0.603,8.935
293147,0.077,1.13,8.954
293208,-0.728,0.575,9.759
293268,0.124,0.431,9.682
293327,-0.029,0.747,9.835
293388,0.019,0.45,10.783
293447,-0.584,-0.268,11.042
293508,-0.038,0.46,9.586
293567,-0.67,0.795,8.466
293627,-0.192,0.766,8.217
293688,-0.23,0.661,7.671
293748,-0.45,0.919,10.554
293807,-0.594,0.45,10.86
293868,-0.632,1.025,10.209
293928,-0.326,0.211,10.113
293988,-0.373,0.45,9.404
294048,0.029,0.335,8.945
294107,-0.316,0.91,8.897
294167,0.124,0.948,9.481
294228,-0.843,0.948,8.552
294287,-0.546,0.479,8.226
294348,-1.207,0.354,9.424
294407,-0.402,0.661,9.768
294467,-0.287,0.498,8.284
294528,-0.259,0.45,10.841
294587,-0.565,0.642,8.983
294648,-0.038,0.45,10.18
294708,-0.421,0.69,9.347
294767,-0.68,0.364,8.993
294828,0.019,0.22,8.859
294887,-0.211,0.057,9.797
294948,-0.354,0.029,9.242
295008,-1.082,0.306,9.232
295068,-0.297,0.01,9.998
295128,-0.23,0.144,10.582
295188,-0.891,-0.019,9.424
295247,-0.862,0.0,9.452
295307,-0.977,-0.086,9.424
295368,-0.488,0.555,10.439
295427,-0.862,-0.613,9.711
295488,-0.661,0.105,10.918
295547,-0.335,-0.086,10.918
295607,-0.287,0.01,10.238
295667,-0.929,-0.345,9.577
295729,-0.402,-0.287,10.046
295787,-0.057,-0.01,10.458
295848,-0.01,0.01,8.926
295908,-0.852,-0.948,10.151
295967,-0.661,0.393,7.757
296028,-0.795,-0.517,8.811
296088,-0.431,-1.168,9.797
296147,-0.402,0.144,8.447
296207,-0.642,-1.025,10.238
296268,-0.852,-0.862,9.969
296328,-0.958,-0.249,9.941
296387,-0.757,0.019,10.956
296447,-0.306,-0.642,10.132
296507,-0.68,-0.814,9.922
296567,-0.584,0.048,9.807
296628,-0.632,-0.019,8.993
296688,-0.498,-0.306,9.644
296747,-0.249,0.01,9.816
296808,-0.115,-0.153,10.247
296867,-0.364,-0.029,9.242
296928,-0.517,-0.105,10.056
296988,0.067,0.057,9.787
297048,-0.124,0.182,8.906
297108,-0.546,0.182,9.108
297166,-0.68,0.192,9.069
297227,-0.728,-0.182,9.969
297288,-0.718,-0.201,9.922
297347,-0.402,-0.057,9.079
297407,-0.479,-0.192,9.606
297467,-0.096,-0.278,10.056
297527,-0.105,-0.22,8.859
297587,-0.958,-0.278,9.404
297647,-0.824,-0.536,11.444
297707,-0.91,-0.737,9.749
297768,-0.68,-0.479,9.127
297827,0.096,-0.182,8.677
297888,-1.389,-0.383,9.663
297948,-1.178,-0.259,9.634
298008,-1.092,-1.14,10.889
298068,-1.369,-0.967,9.318
298128,-0.67,-0.622,9.443
298188,-0.211,-0.977,9.222
298248,-0.728,-0.46,10.688
298308,-0.986,-0.728,9.002
298368,-1.015,-1.053,10.831
298427,-1.015,-1.015,9.74
298488,-0.594,-1.053,8.878
298548,-1.245,-1.082,9.088
298607,-0.929,-1.341,8.983
298668,-0.766,-1.59,8.59
298728,-1.168,-1.657,9.874
298788,-0.661,-1.733,9.558
298847,-0.67,-1.733,9.318
298907,-1.216,-2.04,9.309
298968,-0.766,-2.088,10.582
299027,-0.68,-1.915,8.025
299087,-0.852,-2.088,9.673
299148,-1.59,-1.973,9.979
299208,-0.69,-3.112,10.171
299267,-0.642,-1.973,11.511
299328,-0.421,-3.17,9.175
299388,-0.153,-3.304,9.28
299447,-0.536,-2.413,11.224
299508,-0.383,-2.279,10.056
299568,-0.517,-2.404,9.855
299627,-0.201,-2.174,9.644
299688,-0.804,-2.404,8.466
299747,-0.68,-2.768,9.74
299810,-0.479,-2.337,8.543
299868,-0.23,-2.643,9.117
299927,-0.306,-2.203,10.324
299987,-0.565,-2.289,10.41
300048,-0.67,-2.021,7.671
300108,-0.508,-1.848,8.859
300167,-0.536,-2.212,9.864
300227,-0.393,-1.992,9.912
300288,-0.029,-1.848,9.251
300347,0.115,-2.557,9.519
300407,0.057,-2.049,10.065
300467,-0.096,-1.82,8.945
300527,0.115,-1.829,9.299
300588,0.124,-1.427,8.61
300648,0.144,-1.513,9.194
300708,0.144,-1.475,9.567
300768,-0.172,-1.034,11.138
300827,-0.22,-1.427,9.72
300887,0.096,-1.235,9.634
300947,0.373,-1.149,10.496
301007,0.211,-1.638,8.954
301068,0.22,-1.542,10.046
301127,-0.096,-1.417,8.351
301188,-0.766,-1.12,8.6
301247,-0.354,-1.235,9.127
301308,-0.441,-1.293,9.797
301367,-0.211,-1.58,11.138
301427,-0.239,-1.149,11.358
301487,-0.239,-1.149,10.362
301492,-0.488,-1.149,10.362
301548,0.077,-1.714,9.443
301607,-0.067,-1.657,9.452
301667,-0.096,-1.398,8.629
301729,-0.45,-1.331,8.753
301787,-0.402,-1.207,8.772
301848,0.316,-1.063,10.362
301908,-1.331,-1.14,8.131
301967,-0.632,-1.417,10.927
302027,-0.536,-1.168,8.686
302087,-1.542,-0.163,5.957
302147,-0.306,-0.67,10.391
302207,-0.249,-0.124,10.257
302268,-0.421,-0.69,10.285
302328,-0.508,-0.354,10.084
302387,-0.661,-0.201,9.883
302448,-0.69,-1.006,10.161
302508,-0.958,-0.824,10.879
302568,0.077,-2.002,11.358
302627,0.0,-1.551,10.171
302688,-0.546,-2.509,8.485
302747,-0.259,-2.682,10.113
302807,-0.163,-1.705,8.571
302867,-0.728,-1.753,8.59
302928,-0.345,-1.973,7.709
302987,-0.153,-1.657,8.428
303048,-0.69,-2.069,10.142
303108,-0.45,-1.705,7.92
303168,-0.939,-1.513,7.968
303228,-0.967,-2.49,10.305
303288,-0.402,-2.471,9.979
303348,-0.814,-2.251,10.285
303407,-0.45,-1.551,10.372
303468,-0.268,-1.111,10.123
303527,-0.479,-0.594,8.993
303587,-0.383,-1.705,11.636
303648,-1.504,-2.164,12.153
303708,-0.326,-1.82,10.707
303767,-0.766,-2.308,12.919
303828,-0.527,-2.643,12.0
303888,0.699,-2.203,10.372
303948,0.211,-3.208,11.349
304008,-0.68,-2.72,11.636
304067,-0.69,-2.241,10.209
304128,-0.182,-3.371,10.506
304187,0.019,-2.873,9.778
304247,0.201,-2.519,10.276
304308,-0.096,-2.854,9.759
304367,-0.737,-2.71,9.05
304427,-0.345,-2.308,8.648
304487,-0.077,-2.212,8.265
304547,0.019,-2.078,8.025
304607,-0.575,-2.509,10.362
304668,-0.795,-1.887,10.707
304727,-0.709,-1.437,9.136
304788,-0.603,-2.126,10.515
304847,0.345,-1.839,10.716
304908,-0.029,-2.298,11.54
304967,0.757,-2.03,8.514
305027,0.239,-2.011,8.38
